system:index,EVI,NDVI,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,class6,.geo
00000000000000000a85_0,0.2766668883168204,0.5673216,0.004819999999999991,0.018707499999999988,0.05288999999999999,0.061085,0.22127249999999998,0.164815,0.10393000000000002,326.88743288,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.299446366286666,-3.519186910556493]}"
00000000000000000a86_0,0.24986625396461462,0.5114619,0.011309999999999987,0.024730000000000002,0.05775750000000002,0.0687025,0.212555,0.16399000000000002,0.1043425,326.16964868,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.299716859587726,-3.5186443367397198]}"
00000000000000000a87_0,0.28167683675589894,0.5766472,0.005865000000000009,0.017304999999999987,0.05382500000000001,0.06020500000000001,0.224215,0.1555475,0.09966750000000002,325.92696925999996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.2997170621885,-3.518372948001341]}"
00000000000000000a88_0,0.2690734692676611,0.55159336,0.014912499999999995,0.023767499999999997,0.0507725,0.06133250000000001,0.212225,0.16646500000000003,0.10854999999999998,327.03782576000003,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.30349789025839,-3.518918568185451]}"
00000000000000000a89_0,0.2572979778110001,0.5478221,0.012300000000000005,0.021540000000000004,0.04967250000000001,0.05937999999999999,0.20326,0.1642925,0.10448000000000002,325.71847004,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.30376797846782,-3.5189187706472653]}"
00000000000000000a8a_0,0.2559263248386874,0.5394403,0.014197500000000002,0.0235475,0.04986499999999999,0.060809999999999975,0.20326,0.16165249999999998,0.10786249999999997,325.50997082000004,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.30376817991236,-3.518647381675059]}"
00000000000000000a8b_0,0.23618993567915259,0.47860256,0.018240000000000006,0.027645000000000003,0.056684999999999985,0.07480749999999997,0.2121425,0.210795,0.14067000000000002,326.9592113,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.30376757553184,-3.519461548586898]}"
00000000000000000a8c_0,0.271103681456716,0.52354896,0.016589999999999994,0.027315000000000006,0.058087500000000014,0.0718375,0.229715,0.1714425,0.11349999999999999,326.3439677,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.291347011020065,-3.5148385522901533]}"
00000000000000000a8d_0,0.26900595716073117,0.52198905,0.014444999999999986,0.025829999999999992,0.05847249999999998,0.07255250000000002,0.23100749999999998,0.1846425,0.12224499999999999,326.75754812,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.291887797576244,-3.514024798813722]}"
00000000000000000a8e_0,0.29985484008690605,0.58003885,0.013097499999999984,0.022007499999999985,0.05561250000000001,0.06292750000000003,0.236755,0.1596725,0.10648750000000001,327.13353032,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.29107733444748,-3.5142955699465177]}"
00000000000000000a8f_0,0.2860006460071062,0.55362743,0.014279999999999987,0.024730000000000002,0.05588749999999998,0.06674999999999998,0.23232750000000002,0.16509000000000001,0.10508499999999998,326.57981108,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.29107712958552,-3.51456695820199]}"
00000000000000000a90_0,0.2552197594371739,0.4862824,0.021705000000000002,0.03242999999999999,0.06257000000000001,0.07840999999999998,0.22685500000000003,0.20658749999999998,0.13162249999999998,326.48752454,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.296483732161136,-3.5080577334811336]}"
00000000000000000a91_0,0.2634068961678679,0.49375972,0.022832500000000006,0.031247499999999984,0.062460000000000016,0.08006000000000002,0.2362325,0.20304,0.13690249999999998,325.99874768,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.29675341110551,-3.5086007146008646]}"
00000000000000000a99_0,0.1769808658116466,0.2985044,0.042660000000000003,0.0567125,0.09900750000000003,0.13778249999999997,0.2550425,0.3269825,0.26887500000000003,331.180466,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21997776802543,-3.59456827296372]}"
00000000000000000a9a_0,0.1827285787497165,0.3032089,0.043842500000000006,0.059352499999999975,0.10027249999999999,0.13745249999999998,0.2570775,0.299345,0.2389,330.91044242,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21970789355235,-3.5942966579108666]}"
00000000000000000a9b_0,0.2618161255360257,0.47026777,0.03058749999999999,0.03949749999999999,0.06851000000000002,0.08605499999999999,0.23884500000000003,0.23859750000000002,0.1739175,331.15312184,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21997822911011,-3.594025506203466]}"
00000000000000000a9c_0,0.18100344563881798,0.31273323,0.0418075,0.054237499999999994,0.09108749999999999,0.127305,0.2431625,0.33498500000000003,0.27503500000000003,331.61797256,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21970835476161,-3.593753891182426]}"
00000000000000000a9d_0,0.22532120739525055,0.3922483,0.03762750000000001,0.048187499999999994,0.08083000000000001,0.10588249999999999,0.24255749999999998,0.271075,0.20590000000000003,331.14286777999996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21970812416574,-3.594025274547461]}"
00000000000000000a9e_0,0.13073442952580083,0.23330122,0.036995,0.046207499999999985,0.085835,0.162175,0.2608725,0.3735675,0.325965,333.03645086,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.225112973223716,-3.5907732877497334]}"
00000000000000000a9f_0,0.14338744275912432,0.2603493,0.035674999999999985,0.043594999999999995,0.07898749999999999,0.14727,0.25094500000000003,0.349945,0.296485,333.53548178,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.2243031183619,-3.590229830373658]}"
00000000000000000aa0_0,0.1365464681391574,0.26126003,0.031797500000000006,0.0386725,0.07189250000000003,0.13541750000000002,0.23120000000000002,0.30289249999999995,0.26266,334.60874006,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.22403347238721,-3.5896868329077347]}"
00000000000000000aa1_0,0.14188779741021884,0.27424294,0.03064249999999999,0.037325,0.0689225,0.12950499999999998,0.2273775,0.29263500000000003,0.2514675,332.80744352,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.223763368456815,-3.5896866027336154]}"
00000000000000000aa2_0,0.14839537661834507,0.28647012,0.031384999999999996,0.037215,0.06812499999999999,0.12593,0.2270475,0.28675,0.24643500000000002,334.25326598000004,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.2261956746116,-3.588060368531387]}"
00000000000000000aa3_0,0.1803728479181691,0.30020946,0.046564999999999995,0.05830750000000001,0.08993250000000003,0.1394875,0.2591675,0.37186250000000004,0.27597,329.82351206,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.19923020280037,-3.5362030283644326]}"
00000000000000000aa4_0,0.17657086191494775,0.29013816,0.04956250000000001,0.06072749999999999,0.09326000000000001,0.14495999999999998,0.2634575,0.37992,0.2845225,329.9157986,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.199500056765146,-3.5364746446565003]}"
00000000000000000aa5_0,0.17343089245410617,0.28721702,0.049232499999999985,0.0595175,0.09265499999999999,0.14526250000000002,0.26233,0.38118500000000005,0.2869975,329.85769226,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.19922996995226,-3.536474410721878]}"
00000000000000000aa6_0,0.171721130762824,0.2843324,0.049095,0.06009500000000001,0.09295750000000003,0.145565,0.26123,0.38575,0.29423,329.88845444000003,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.19896011608399,-3.5362027943689163]}"
00000000000000000aa7_0,0.17959042513771897,0.2971684,0.04857249999999999,0.059077500000000005,0.09232499999999999,0.1418525,0.2618075,0.375245,0.28807,328.23413275999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.19977060896019,-3.535932113723763]}"
00000000000000000aa8_0,0.18071546559502977,0.30396974,0.04447499999999999,0.05561250000000001,0.08831,0.13846999999999998,0.259415,0.3730725,0.2740175,329.42702174,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.2003110148599,-3.5356611986940107]}"
00000000000000000aa9_0,0.1649266766868425,0.28224736,0.04425499999999999,0.055062500000000014,0.08721000000000001,0.1419625,0.2536125,0.37948,0.28774,328.15893632,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.199500987735675,-3.5353891151451107]}"
00000000000000000aaa_0,0.1657243045535384,0.28198174,0.046235,0.05839,0.08886,0.13833250000000002,0.246985,0.36762750000000005,0.2737425,329.67995522,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.198960814755935,-3.535388647340959]}"
00000000000000000aab_0,0.171031689818094,0.29226348,0.04582249999999999,0.055942500000000006,0.08767750000000002,0.13668249999999998,0.24957000000000001,0.36573000000000006,0.27795000000000003,329.95681484,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.19869072829305,-3.5353884133205766]}"
00000000000000000aac_0,0.17883563579538841,0.29866296,0.0478575,0.05822499999999997,0.090895,0.1389375,0.25727,0.37862750000000006,0.2832575,329.96706889999996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.19869049534189,-3.5356597956468256]}"
00000000000000000aad_0,0.17455414629219723,0.29251343,0.04821500000000001,0.059462499999999974,0.091005,0.1379475,0.2520175,0.3751625,0.2811125,329.70388135999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.19896058188328,-3.5356600296852156]}"
00000000000000000aae_0,0.17598958075737342,0.29495987,0.045795,0.05756499999999998,0.0897675,0.14034000000000002,0.257765,0.3798925,0.278995,329.94314276,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.198690262372736,-3.535931177971471]}"
00000000000000000aaf_0,0.1758195399161228,0.29984033,0.04408999999999999,0.05467749999999999,0.08586250000000001,0.13649,0.2533925,0.3756025,0.28378000000000003,329.84402018000003,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.19869119414139,-3.5348456486632656]}"
00000000000000000ab0_0,0.1758195399161228,0.29984033,0.04408999999999999,0.05467749999999999,0.08586250000000001,0.13649,0.2533925,0.3756025,0.28378000000000003,329.84402018000003,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.19869119414139,-3.5348456486632656]}"
00000000000000000ab1_0,0.1746055547225138,0.30092144,0.04299,0.053605000000000014,0.08586250000000001,0.133905,0.249185,0.36529000000000006,0.2806725,329.76882374,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.19869142703857,-3.5345742663322044]}"
00000000000000000ab2_0,0.16107324102003814,0.25931162,0.04937,0.06584250000000003,0.10670750000000001,0.15981,0.2717075,0.41121500000000005,0.31034500000000004,327.91283888,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.180853371721284,-3.5486704667953415]}"
00000000000000000ab3_0,0.15726280777187365,0.25693285,0.05113000000000001,0.0654575,0.1043425,0.1541725,0.26079,0.41192999999999996,0.3202725,328.64429515999996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.18031391100715,-3.5478558432664427]}"
00000000000000000ab4_0,0.1742325319404972,0.28557348,0.051460000000000006,0.06457750000000001,0.09669749999999999,0.14045000000000002,0.2527325,0.406815,0.3105925,329.09205578,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.180585194857905,-3.5464991783134066]}"
00000000000000000ab5_0,0.17423765781636674,0.28978944,0.04879249999999999,0.06067250000000002,0.09353499999999998,0.1399825,0.2542175,0.38894,0.296815,329.20826846,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.18058567273237,-3.545956416228567]}"
00000000000000000ab6_0,0.17105286212394644,0.28634185,0.051102499999999995,0.06328499999999998,0.09438750000000001,0.1338225,0.24120999999999998,0.3745025,0.29431250000000003,328.64087714,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.18004525708265,-3.546227316951955]}"
00000000000000000ab7_0,0.1845286831698691,0.30775276,0.04840749999999999,0.060699999999999976,0.0932325,0.13104500000000002,0.24756250000000002,0.36157750000000005,0.270745,328.8733025,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.18004549616815,-3.5459559359455777]}"
00000000000000000ab8_0,0.17829000042138976,0.3030901,0.0442275,0.056162500000000004,0.08924500000000002,0.13376749999999998,0.25012,0.3861075,0.2944775,328.65454922000004,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.18004597428391,-3.545413173927994]}"
00000000000000000b56_0,0.14555666863596275,0.26298395,0.042330000000000007,0.053962500000000024,0.08787,0.1310175,0.22451749999999998,0.34417000000000003,0.29755750000000003,333.65169446,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.211082444097556,-3.573392721730542]}"
00000000000000000b57_0,0.14024524238561947,0.2556984,0.0412575,0.05566749999999998,0.08993250000000003,0.12771749999999998,0.21547,0.33737750000000005,0.2741825,332.70148489999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20919175626423,-3.573391089377691]}"
00000000000000000b58_0,0.15006347862886155,0.2639464,0.041724999999999984,0.056630000000000014,0.09587250000000003,0.13596750000000002,0.23348249999999998,0.3369925,0.28147,332.81769757999996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21000135447633,-3.574205937985762]}"
00000000000000000b59_0,0.1488321564367192,0.259535,0.043952500000000005,0.05742750000000002,0.09584500000000001,0.139735,0.23769,0.33949500000000005,0.281305,332.92023817999996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21000065784948,-3.5750200865211186]}"
00000000000000000b5a_0,0.16060684201478426,0.27661923,0.0447775,0.05915999999999999,0.09611999999999998,0.1343725,0.23714000000000002,0.3386425,0.2735225,333.30989246,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.210000193342864,-3.575562852203247]}"
00000000000000000b5b_0,0.14222449327201497,0.24842788,0.04642750000000001,0.05998500000000001,0.09650500000000001,0.1389375,0.23078749999999998,0.34012749999999997,0.284935,333.2996384,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.210810722110665,-3.575292169076332]}"
00000000000000000b5c_0,0.1323046618516087,0.24471432,0.03971749999999999,0.049479999999999996,0.084515,0.13682,0.22548,0.36179750000000005,0.32387499999999997,333.41585108,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21189134938837,-3.5750217179447246]}"
00000000000000000b5d_0,0.15330498032513212,0.26185465,0.04430999999999999,0.0563825,0.0962575,0.1494975,0.255565,0.36141249999999997,0.31768749999999996,332.43146132,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.212701414577204,-3.5752937989490405]}"
00000000000000000b5e_0,0.15877342981999623,0.2720733,0.04642750000000001,0.05748249999999999,0.09493750000000001,0.1414125,0.24712250000000002,0.34769,0.3056975,332.4964037,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.213241149947336,-3.575837030013264]}"
00000000000000000b5f_0,0.16061176004751532,0.28851828,0.038534999999999986,0.048600000000000004,0.0811325,0.132035,0.23912,0.3450775,0.283505,331.13944976,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21297058791014,-3.5763795636000757]}"
00000000000000000b60_0,0.13544158789286245,0.24134623,0.04035,0.05104750000000002,0.08891500000000002,0.15023999999999998,0.24583,0.37684,0.3310525,332.51691182,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21296989347832,-3.577193712681393]}"
00000000000000000b61_0,0.1422721624170921,0.24672933,0.041037500000000005,0.05129499999999998,0.09227000000000002,0.1595625,0.26409,0.3861075,0.3312175,332.034971,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21269886745357,-3.5782790120525703]}"
00000000000000000b62_0,0.14678466076696164,0.2649713,0.03814999999999999,0.04681250000000001,0.08140750000000002,0.14234750000000002,0.24497750000000001,0.3693325,0.3202725,332.8382057,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.206756908230794,-3.578002489525165]}"
00000000000000000b63_0,0.1452867448514891,0.257141,0.042027499999999995,0.05275249999999998,0.08891500000000002,0.1432,0.24233749999999998,0.366775,0.31471750000000004,333.7781612,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20729757346007,-3.577460193054132]}"
00000000000000000b64_0,0.15568150879885156,0.27414286,0.043375,0.053192499999999976,0.08957500000000002,0.1373975,0.24118250000000002,0.35137500000000005,0.296375,332.45880548,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20783847104011,-3.576646513424924]}"
00000000000000000b65_0,0.16239090841663711,0.2882208,0.040514999999999995,0.0502225,0.08533999999999997,0.1338225,0.24220000000000003,0.3394675,0.288565,332.59210826000003,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.207568605033416,-3.5763748966267555]}"
00000000000000000b66_0,0.14246597087186003,0.25561526,0.040212499999999984,0.04967250000000001,0.085945,0.14375,0.242475,0.36969,0.3170825,333.1629176,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20702887349646,-3.575831662893077]}"
00000000000000000b67_0,0.14344038770199305,0.2506033,0.042027499999999995,0.05283500000000002,0.09125250000000001,0.151395,0.25265,0.36859000000000003,0.3108675,332.83136966,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20702933978521,-3.575288897605585]}"
00000000000000000b68_0,0.1461022361704303,0.25752926,0.041037500000000005,0.05132249999999999,0.0891075,0.14727,0.2494325,0.3616875,0.3177975,332.61261637999996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20648937587113,-3.57501704636588]}"
00000000000000000b69_0,0.14209045195220596,0.24992315,0.04111999999999999,0.05080000000000001,0.0882,0.1525225,0.2541625,0.3665825,0.3072925,332.35626488,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.206489609129726,-3.5747456637537387]}"
00000000000000000b6a_0,0.1440503716267571,0.254352,0.04246749999999999,0.05286249999999998,0.08842,0.14515250000000002,0.24418,0.375905,0.324205,332.62970648,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20730037045344,-3.574203601134804]}"
00000000000000000b6b_0,0.14424341974117516,0.25517428,0.042440000000000005,0.052202499999999985,0.08913500000000002,0.1452075,0.2447025,0.37244000000000005,0.32054750000000004,329.5056362,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.207570701663414,-3.573932452490427]}"
00000000000000000b6c_0,0.13351914423181724,0.23815234,0.041669999999999985,0.05124000000000001,0.0872925,0.15087250000000002,0.2451975,0.388005,0.33649750000000006,329.51247223999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20703097123479,-3.573389219048281]}"
00000000000000000b6d_0,0.13554570654471987,0.24004084,0.0417525,0.052559999999999996,0.08957500000000002,0.1507075,0.24591249999999998,0.3720275,0.3269825,329.5056362,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20757140021973,-3.573118304415797]}"
00000000000000000b6e_0,0.1369995487073689,0.23629908,0.046674999999999994,0.05932500000000002,0.09878749999999997,0.15109250000000002,0.2445925,0.3737875,0.31719250000000004,333.07063106,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20810996717999,-3.5750184511893672]}"
00000000000000000b6f_0,0.14707519119774853,0.24695404,0.04705999999999999,0.061085,0.10349000000000003,0.15513500000000002,0.25688500000000003,0.35142999999999996,0.29150750000000003,333.30989246,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20810787133862,-3.577460895587805]}"
00000000000000000b70_0,0.16423468021322,0.2781976,0.04884749999999999,0.06166250000000001,0.09710999999999997,0.13563750000000002,0.24019250000000003,0.34342750000000005,0.2692325,330.43191962000003,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21108684532231,-3.5682364458936124]}"
00000000000000000b71_0,0.14562531597573317,0.24026516,0.051734999999999975,0.06438500000000003,0.1054425,0.16030499999999998,0.2616975,0.3903975,0.33146499999999995,333.55940792,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.210546420080306,-3.568507363497652]}"
00000000000000000b72_0,0.1808149260865112,0.30003798,0.044639999999999985,0.060919999999999974,0.09653250000000002,0.1359125,0.25243,0.380635,0.2801775,330.6506729,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21135786759043,-3.56715114653058]}"
00000000000000000b73_0,0.1948090845299424,0.3189817,0.0446675,0.060535000000000005,0.09680749999999999,0.13365749999999998,0.258865,0.37606999999999996,0.27982,330.71561528,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21135809890658,-3.5668797635513987]}"
00000000000000000b74_0,0.18068728104109258,0.29706553,0.05003000000000002,0.06391750000000002,0.09785250000000001,0.1352525,0.24957000000000001,0.377225,0.27718,331.71025910000003,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21108939047633,-3.565251233299849]}"
00000000000000000b75_0,0.18808604522890238,0.31044406,0.04840749999999999,0.059902500000000025,0.097275,0.13539,0.2572975,0.35690249999999996,0.28994000000000003,331.97344664,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21054989285481,-3.5644366195595123]}"
00000000000000000b76_0,0.19263657751039584,0.32388142,0.042715,0.05731750000000002,0.09048250000000002,0.1273875,0.2494325,0.3686175,0.26332,330.56180438,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21189852296037,-3.5666088451941573]}"
00000000000000000b77_0,0.1968108732344319,0.32872027,0.04593249999999999,0.05932500000000002,0.09180250000000001,0.12441750000000001,0.24627,0.35803,0.26354,330.46609981999995,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21162750159062,-3.567694144906547]}"
00000000000000000b78_0,0.2152400241623138,0.36189714,0.04279749999999999,0.05437500000000001,0.08940999999999999,0.11748750000000002,0.2507525,0.33039250000000003,0.256225,329.66286512,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21054502985352,-3.570135660970951]}"
00000000000000000b79_0,0.16322692020303523,0.28294837,0.041917499999999996,0.05742750000000002,0.09658749999999999,0.1324475,0.236975,0.2961275,0.2378,334.09603705999996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21027516435362,-3.5698640451799633]}"
00000000000000000b7a_0,0.1734622451658063,0.29768282,0.04351250000000001,0.05839,0.09447,0.128625,0.2376625,0.33160249999999997,0.252265,329.99783107999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21027446881624,-3.570678193846367]}"
00000000000000000b7b_0,0.16745390014143519,0.2992478,0.04032250000000001,0.05418250000000002,0.08726499999999998,0.12122749999999999,0.224765,0.319255,0.24591249999999998,334.69419056,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21135485886864,-3.5706791251126515]}"
00000000000000000b7c_0,0.17752964352009698,0.34414876,0.03454750000000001,0.04519000000000001,0.07390000000000002,0.09823749999999998,0.201335,0.2583975,0.193965,334.56772381999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21162518789317,-3.5704079747542092]}"
00000000000000000b7d_0,0.1855091989117027,0.3265939,0.03792999999999999,0.05154249999999999,0.08591749999999998,0.1202375,0.236865,0.32010750000000004,0.24195250000000001,334.22933983999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21216561419339,-3.5701370567017245]}"
00000000000000000b7e_0,0.16062234647542478,0.29178557,0.036500000000000005,0.050992499999999996,0.08833750000000001,0.1234825,0.2252325,0.31524,0.2500375,334.00375052,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.210544102681055,-3.5712211925874295]}"
00000000000000000b7f_0,0.16023442858033532,0.28949487,0.03919500000000001,0.054017499999999996,0.0874025,0.12142000000000003,0.22036499999999998,0.325305,0.2503675,330.72928736,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.2108144320843,-3.5709500425598826]}"
00000000000000000b80_0,0.17177252329996548,0.30671337,0.03465750000000001,0.05096499999999998,0.0898775,0.12373,0.2332075,0.2955225,0.234995,333.7268909,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21054363898844,-3.571763958385949]}"
00000000000000000b81_0,0.14905775075987848,0.25098014,0.04846249999999999,0.06149749999999998,0.10071249999999998,0.1509275,0.25207250000000003,0.3661425,0.3276425,332.57160014,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.214861052686196,-3.5766525726531295]}"
00000000000000000b82_0,0.17403815500260075,0.29027086,0.049947500000000006,0.06020500000000001,0.09732999999999997,0.1394875,0.253585,0.36427250000000005,0.31485500000000005,332.40069914000003,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.214321315780865,-3.5761093422378925]}"
00000000000000000b83_0,0.16735446264728113,0.2838024,0.04637250000000001,0.057867500000000016,0.0948,0.1398725,0.25072500000000003,0.3558575,0.306,332.33233873999995,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21405121645979,-3.5761091100638245]}"
00000000000000000b84_0,0.13954602851013986,0.23893648,0.04538249999999999,0.05575000000000002,0.09699999999999998,0.16069,0.26158750000000003,0.3692775,0.3267625,331.49492383999996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21540148251433,-3.5763816533256567]}"
00000000000000000b85_0,0.1557431021745415,0.2711536,0.042192499999999994,0.05305500000000002,0.09001500000000001,0.14336500000000002,0.2500375,0.3479925,0.30080250000000003,332.6502146,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.2154019439512,-3.5758388869453963]}"
00000000000000000b86_0,0.16361357736346543,0.2800618,0.044694999999999985,0.05544749999999998,0.0937,0.14212750000000002,0.252705,0.3563525,0.3175775,332.40069914000003,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.213241612584014,-3.5752942639090786]}"
00000000000000000b87_0,0.17004909983633387,0.29196578,0.04321,0.05387999999999998,0.09053749999999999,0.13857999999999998,0.25287,0.34763499999999997,0.29841,332.36651894,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.212971513571766,-3.5752940314689416]}"
00000000000000000b88_0,0.16096405752769066,0.28029263,0.04222000000000001,0.05374249999999997,0.08902500000000002,0.13822250000000003,0.24588500000000002,0.34997249999999996,0.30099499999999996,332.70832094,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.2127016460278,-3.575022415929897]}"
00000000000000000b89_0,0.14028926540249168,0.2513043,0.036032499999999995,0.044749999999999984,0.08248,0.15480500000000003,0.2587275,0.363365,0.30910750000000004,333.1458275,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.22511343078819,-3.5902305202797917]}"
00000000000000000b8a_0,0.1439403886554622,0.27104405,0.0343,0.04386999999999999,0.07882250000000002,0.12972499999999998,0.22619499999999998,0.28092,0.2383225,332.7356651,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.222679738934914,-3.5934850512365566]}"
00000000000000000b8b_0,0.14788738186693431,0.27840263,0.034162499999999985,0.043237499999999984,0.0782175,0.12815749999999998,0.2270475,0.2812775,0.2370025,332.65705063999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.22294984391206,-3.593485281975597]}"
00000000000000000b8c_0,0.14570825896478984,0.28385058,0.030147499999999994,0.03683,0.06831749999999998,0.12461,0.22338999999999998,0.2861175,0.2434925,330.07644554,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.22322247270585,-3.5905002929911327]}"
00000000000000000b8d_0,0.13985334035571031,0.27452284,0.029982499999999995,0.03680249999999999,0.06674999999999998,0.12543500000000002,0.22036499999999998,0.291755,0.250285,333.54915386,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.224304492072264,-3.5886015282384496]}"
00000000000000000b8e_0,0.1372091150656252,0.27037865,0.03047749999999999,0.03617000000000001,0.06666749999999999,0.12645250000000002,0.2201725,0.2877125,0.24745250000000002,333.39534296,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.22457459571873,-3.5886017581826626]}"
